game_path,game_type,time_et,date,away_team,home_team,year
gid_2010_03_03_sfnmlb_seamlb_1.xml,S,03:05 PM,2010-03-03,SF,SEA,2010.0
gid_2010_03_04_minmlb_bosmlb_1.xml,S,07:05 PM,2010-03-04,MIN,BOS,2010.0
gid_2010_03_04_texmlb_kcamlb_1.xml,S,03:05 PM,2010-03-04,TEX,KC,2010.0
gid_2010_03_04_nyamlb_phimlb_1.xml,S,01:05 PM,2010-03-04,NYY,PHI,2010.0
gid_2010_03_04_sdnmlb_seamlb_1.xml,S,03:05 PM,2010-03-04,SD,SEA,2010.0
gid_2010_03_05_texmlb_kcamlb_1.xml,S,03:05 PM,2010-03-05,TEX,KC,2010.0
gid_2010_03_05_sdnmlb_seamlb_1.xml,S,03:05 PM,2010-03-05,SD,SEA,2010.0
gid_2010_03_05_bosmlb_minmlb_1.xml,S,01:05 PM,2010-03-05,BOS,MIN,2010.0
gid_2010_03_05_lanmlb_chamlb_1.xml,S,03:05 PM,2010-03-05,LAD,CWS,2010.0
gid_2010_03_06_kcamlb_texmlb_1.xml,S,03:05 PM,2010-03-06,KC,TEX,2010.0
gid_2010_03_06_seamlb_sdnmlb_1.xml,S,03:05 PM,2010-03-06,SEA,SD,2010.0
gid_2010_03_06_chamlb_chnmlb_1.xml,S,03:05 PM,2010-03-06,CWS,CHC,2010.0
gid_2010_03_08_tormlb_houmlb_1.xml,S,01:05 PM,2010-03-08,TOR,HOU,2010.0
gid_2010_03_08_chnmlb_oakmlb_1.xml,S,03:05 PM,2010-03-08,CHC,OAK,2010.0
gid_2010_03_08_slnmlb_bosmlb_1.xml,S,01:05 PM,2010-03-08,STL,BOS,2010.0
gid_2010_03_08_colmlb_sdnmlb_1.xml,S,03:05 PM,2010-03-08,COL,SD,2010.0
gid_2010_03_08_anamlb_texmlb_1.xml,S,03:05 PM,2010-03-08,LAA,TEX,2010.0
gid_2010_03_09_oakmlb_kcamlb_1.xml,S,03:05 PM,2010-03-09,OAK,KC,2010.0
gid_2010_03_09_milmlb_chnmlb_1.xml,S,03:05 PM,2010-03-09,MIL,CHC,2010.0
gid_2010_03_09_tbamlb_balmlb_1.xml,S,01:05 PM,2010-03-09,TB,BAL,2010.0
gid_2010_03_09_phimlb_atlmlb_1.xml,S,07:05 PM,2010-03-09,PHI,ATL,2010.0
gid_2010_03_09_colmlb_lanmlb_1.xml,S,03:05 PM,2010-03-09,COL,LAD,2010.0
gid_2010_03_09_clemlb_seamlb_1.xml,S,03:05 PM,2010-03-09,CLE,SEA,2010.0
gid_2010_03_10_tbamlb_bosmlb_1.xml,S,01:05 PM,2010-03-10,TB,BOS,2010.0
gid_2010_03_10_chamlb_oakmlb_1.xml,S,03:05 PM,2010-03-10,CWS,OAK,2010.0
gid_2010_03_10_milmlb_sdnmlb_1.xml,S,03:05 PM,2010-03-10,MIL,SD,2010.0
gid_2010_03_10_seamlb_texmlb_1.xml,S,03:05 PM,2010-03-10,SEA,TEX,2010.0
gid_2010_03_11_chnmlb_sdnmlb_1.xml,S,03:05 PM,2010-03-11,CHC,SD,2010.0
gid_2010_03_11_tbamlb_pitmlb_1.xml,S,01:05 PM,2010-03-11,TB,PIT,2010.0
gid_2010_03_11_lanmlb_kcamlb_1.xml,S,03:05 PM,2010-03-11,LAD,KC,2010.0
gid_2010_03_12_cinmlb_lanmlb_1.xml,S,03:05 PM,2010-03-12,CIN,LAD,2010.0
gid_2010_03_12_kcamlb_seamlb_1.xml,S,03:05 PM,2010-03-12,KC,SEA,2010.0
gid_2010_03_12_sdnmlb_texmlb_1.xml,S,03:05 PM,2010-03-12,SD,TEX,2010.0
gid_2010_03_12_chnmlb_milmlb_1.xml,S,03:05 PM,2010-03-12,CHC,MIL,2010.0
gid_2010_03_13_wasmlb_houmlb_1.xml,S,01:05 PM,2010-03-13,WSH,HOU,2010.0
gid_2010_03_13_chamlb_chnmlb_1.xml,S,04:05 PM,2010-03-13,CWS,CHC,2010.0
gid_2010_03_13_houmlb_slnmlb_1.xml,S,01:05 PM,2010-03-13,HOU,STL,2010.0
gid_2010_03_13_texmlb_clemlb_1.xml,S,03:05 PM,2010-03-13,TEX,CLE,2010.0
gid_2010_03_13_anamlb_kcamlb_1.xml,S,03:05 PM,2010-03-13,LAA,KC,2010.0
gid_2010_03_13_sfnmlb_seamlb_1.xml,S,03:05 PM,2010-03-13,SF,SEA,2010.0
gid_2010_03_14_arimlb_texmlb_1.xml,S,04:05 PM,2010-03-14,ARI,TEX,2010.0
gid_2010_03_14_chnmlb_anamlb_1.xml,S,04:05 PM,2010-03-14,CHC,LAA,2010.0
gid_2010_03_14_texmlb_lanmlb_1.xml,S,04:05 PM,2010-03-14,TEX,LAD,2010.0
gid_2010_03_14_clemlb_sdnmlb_1.xml,S,04:05 PM,2010-03-14,CLE,SD,2010.0
gid_2010_03_15_sfnmlb_sdnmlb_1.xml,S,10:05 PM,2010-03-15,SF,SD,2010.0
gid_2010_03_15_phimlb_pitmlb_1.xml,S,01:05 PM,2010-03-15,PHI,PIT,2010.0
gid_2010_03_15_sfnmlb_texmlb_1.xml,S,09:05 PM,2010-03-15,SF,TEX,2010.0
gid_2010_03_16_milmlb_kcamlb_1.xml,S,04:05 PM,2010-03-16,MIL,KC,2010.0
gid_2010_03_16_bosmlb_houmlb_1.xml,S,01:05 PM,2010-03-16,BOS,HOU,2010.0
gid_2010_03_16_anamlb_sdnmlb_1.xml,S,04:05 PM,2010-03-16,LAA,SD,2010.0
gid_2010_03_16_texmlb_chnmlb_1.xml,S,04:05 PM,2010-03-16,TEX,CHC,2010.0
gid_2010_03_17_sdnmlb_kcamlb_1.xml,S,04:05 PM,2010-03-17,SD,KC,2010.0
gid_2010_03_17_texmlb_seamlb_1.xml,S,10:05 PM,2010-03-17,TEX,SEA,2010.0
gid_2010_03_18_chnmlb_lanmlb_1.xml,S,04:05 PM,2010-03-18,CHC,LAD,2010.0
gid_2010_03_18_milmlb_texmlb_1.xml,S,09:05 PM,2010-03-18,MIL,TEX,2010.0
gid_2010_03_18_colmlb_seamlb_1.xml,S,04:05 PM,2010-03-18,COL,SEA,2010.0
gid_2010_03_19_bosmlb_pitmlb_1.xml,S,01:05 PM,2010-03-19,BOS,PIT,2010.0
gid_2010_03_19_lanmlb_sdnmlb_1.xml,S,10:05 PM,2010-03-19,LAD,SD,2010.0
gid_2010_03_19_slnmlb_flomlb_1.xml,S,01:05 PM,2010-03-19,STL,FLA,2010.0
gid_2010_03_19_clemlb_texmlb_1.xml,S,04:05 PM,2010-03-19,CLE,TEX,2010.0
gid_2010_03_20_sdnmlb_lanmlb_1.xml,S,10:05 PM,2010-03-20,SD,LAD,2010.0
gid_2010_03_20_lanmlb_texmlb_1.xml,S,04:05 PM,2010-03-20,LAD,TEX,2010.0
gid_2010_03_20_arimlb_seamlb_1.xml,S,04:05 PM,2010-03-20,ARI,SEA,2010.0
gid_2010_03_20_kcamlb_chnmlb_1.xml,S,04:05 PM,2010-03-20,KC,CHC,2010.0
gid_2010_03_20_phimlb_detmlb_1.xml,S,01:05 PM,2010-03-20,PHI,DET,2010.0
gid_2010_03_21_houmlb_bosmlb_1.xml,S,01:05 PM,2010-03-21,HOU,BOS,2010.0
gid_2010_03_21_colmlb_kcamlb_1.xml,S,04:05 PM,2010-03-21,COL,KC,2010.0
gid_2010_03_21_texmlb_sdnmlb_1.xml,S,04:05 PM,2010-03-21,TEX,SD,2010.0
gid_2010_03_22_anamlb_lanmlb_1.xml,S,04:05 PM,2010-03-22,LAA,LAD,2010.0
gid_2010_03_22_oakmlb_seamlb_1.xml,S,04:05 PM,2010-03-22,OAK,SEA,2010.0
gid_2010_03_22_chamlb_kcamlb_1.xml,S,04:05 PM,2010-03-22,CWS,KC,2010.0
gid_2010_03_22_clemlb_chnmlb_1.xml,S,04:05 PM,2010-03-22,CLE,CHC,2010.0
gid_2010_03_23_anamlb_seamlb_1.xml,S,04:05 PM,2010-03-23,LAA,SEA,2010.0
gid_2010_03_23_chnmlb_kcamlb_1.xml,S,04:05 PM,2010-03-23,CHC,KC,2010.0
gid_2010_03_24_sfnmlb_kcamlb_1.xml,S,09:05 PM,2010-03-24,SF,KC,2010.0
gid_2010_03_24_chnmlb_texmlb_1.xml,S,04:05 PM,2010-03-24,CHC,TEX,2010.0
gid_2010_03_24_seamlb_sdnmlb_1.xml,S,10:05 PM,2010-03-24,SEA,SD,2010.0
gid_2010_03_24_bosmlb_pitmlb_1.xml,S,01:05 PM,2010-03-24,BOS,PIT,2010.0
gid_2010_03_25_chamlb_sdnmlb_1.xml,S,04:05 PM,2010-03-25,CWS,SD,2010.0
gid_2010_03_25_seamlb_kcamlb_1.xml,S,04:05 PM,2010-03-25,SEA,KC,2010.0
gid_2010_03_25_nynmlb_slnmlb_1.xml,S,01:05 PM,2010-03-25,NYM,STL,2010.0
gid_2010_03_25_houmlb_phimlb_1.xml,S,01:05 PM,2010-03-25,HOU,PHI,2010.0
gid_2010_03_25_milmlb_lanmlb_1.xml,S,04:05 PM,2010-03-25,MIL,LAD,2010.0
gid_2010_03_26_cinmlb_seamlb_1.xml,S,04:05 PM,2010-03-26,CIN,SEA,2010.0
gid_2010_03_26_oakmlb_texmlb_1.xml,S,04:05 PM,2010-03-26,OAK,TEX,2010.0
gid_2010_03_26_pitmlb_houmlb_1.xml,S,01:05 PM,2010-03-26,PIT,HOU,2010.0
gid_2010_03_26_tormlb_bosmlb_1.xml,S,01:05 PM,2010-03-26,TOR,BOS,2010.0
gid_2010_03_26_oakmlb_chnmlb_1.xml,S,04:05 PM,2010-03-26,OAK,CHC,2010.0
gid_2010_03_26_kcamlb_lanmlb_1.xml,S,04:05 PM,2010-03-26,KC,LAD,2010.0
gid_2010_03_27_cinmlb_sdnmlb_1.xml,S,04:05 PM,2010-03-27,CIN,SD,2010.0
gid_2010_03_27_oakmlb_kcamlb_1.xml,S,04:05 PM,2010-03-27,OAK,KC,2010.0
gid_2010_03_27_sdnmlb_chnmlb_1.xml,S,04:05 PM,2010-03-27,SD,CHC,2010.0
gid_2010_03_28_chnmlb_seamlb_1.xml,S,04:05 PM,2010-03-28,CHC,SEA,2010.0
gid_2010_03_28_chamlb_texmlb_1.xml,S,04:05 PM,2010-03-28,CWS,TEX,2010.0
gid_2010_03_29_lanmlb_clemlb_1.xml,S,10:05 PM,2010-03-29,LAD,CLE,2010.0
gid_2010_03_29_colmlb_texmlb_1.xml,S,04:05 PM,2010-03-29,COL,TEX,2010.0
gid_2010_03_29_arimlb_sdnmlb_1.xml,S,10:05 PM,2010-03-29,ARI,SD,2010.0
gid_2010_03_29_tbamlb_bosmlb_1.xml,S,07:05 PM,2010-03-29,TB,BOS,2010.0
gid_2010_03_30_clemlb_kcamlb_1.xml,S,09:05 PM,2010-03-30,CLE,KC,2010.0
gid_2010_03_30_chnmlb_sfnmlb_1.xml,S,04:05 PM,2010-03-30,CHC,SF,2010.0
gid_2010_03_30_phimlb_houmlb_1.xml,S,01:05 PM,2010-03-30,PHI,HOU,2010.0
gid_2010_03_30_slnmlb_nynmlb_1.xml,S,01:10 PM,2010-03-30,STL,NYM,2010.0
gid_2010_03_31_seamlb_texmlb_1.xml,S,04:05 PM,2010-03-31,SEA,TEX,2010.0
gid_2010_03_31_bosmlb_balmlb_1.xml,S,01:05 PM,2010-03-31,BOS,BAL,2010.0
gid_2010_03_31_kcamlb_sdnmlb_1.xml,S,03:05 PM,2010-03-31,KC,SD,2010.0
gid_2010_03_31_anamlb_chnmlb_1.xml,S,04:05 PM,2010-03-31,LAA,CHC,2010.0
gid_2010_03_31_tormlb_phimlb_1.xml,S,01:05 PM,2010-03-31,TOR,PHI,2010.0
gid_2010_04_01_arimlb_kcamlb_1.xml,S,03:05 PM,2010-04-01,ARI,KC,2010.0
gid_2010_04_01_sdnmlb_anamlb_1.xml,S,10:05 PM,2010-04-01,SD,LAA,2010.0
gid_2010_04_01_oakmlb_sfnmlb_1.xml,S,10:15 PM,2010-04-01,OAK,SF,2010.0
gid_2010_04_01_chamlb_seamlb_1.xml,S,03:05 PM,2010-04-01,CWS,SEA,2010.0
gid_2010_04_01_arimlb_milmlb_1.xml,S,04:05 PM,2010-04-01,ARI,MIL,2010.0
gid_2010_04_01_colmlb_chnmlb_1.xml,S,04:05 PM,2010-04-01,COL,CHC,2010.0
gid_2010_04_01_clemlb_lanmlb_1.xml,S,10:10 PM,2010-04-01,CLE,LAD,2010.0
gid_2010_04_02_nynmlb_tbamlb_1.xml,S,06:10 PM,2010-04-02,NYM,TB,2010.0
gid_2010_04_02_chamlb_atlmlb_1.xml,S,07:05 PM,2010-04-02,CWS,ATL,2010.0
gid_2010_04_02_kcamlb_texmlb_1.xml,S,08:05 PM,2010-04-02,KC,TEX,2010.0
gid_2010_04_02_tormlb_houmlb_1.xml,S,08:05 PM,2010-04-02,TOR,HOU,2010.0
gid_2010_04_02_pitmlb_phimlb_1.xml,S,07:05 PM,2010-04-02,PIT,PHI,2010.0
gid_2010_04_02_lanmlb_anamlb_1.xml,S,10:05 PM,2010-04-02,LAD,LAA,2010.0
gid_2010_04_02_chnmlb_arimlb_1.xml,S,09:40 PM,2010-04-02,CHC,ARI,2010.0
gid_2010_04_02_oakmlb_sfnmlb_1.xml,S,10:15 PM,2010-04-02,OAK,SF,2010.0
gid_2010_04_02_slnmlb_minmlb_1.xml,S,06:10 PM,2010-04-02,STL,MIN,2010.0
gid_2010_04_02_detmlb_milmlb_1.xml,S,08:10 PM,2010-04-02,DET,MIL,2010.0
gid_2010_04_03_anamlb_lanmlb_1.xml,S,04:10 PM,2010-04-03,LAA,LAD,2010.0
gid_2010_04_03_chamlb_atlmlb_1.xml,S,01:05 PM,2010-04-03,CWS,ATL,2010.0
gid_2010_04_03_detmlb_milmlb_1.xml,S,02:10 PM,2010-04-03,DET,MIL,2010.0
gid_2010_04_03_sfnmlb_oakmlb_1.xml,S,04:05 PM,2010-04-03,SF,OAK,2010.0
gid_2010_04_03_kcamlb_texmlb_1.xml,S,02:05 PM,2010-04-03,KC,TEX,2010.0
gid_2010_04_03_chnmlb_arimlb_1.xml,S,04:10 PM,2010-04-03,CHC,ARI,2010.0
gid_2010_04_03_pitmlb_phimlb_1.xml,S,01:05 PM,2010-04-03,PIT,PHI,2010.0
gid_2010_04_03_tormlb_houmlb_1.xml,S,02:05 PM,2010-04-03,TOR,HOU,2010.0
gid_2010_04_03_slnmlb_minmlb_1.xml,S,02:10 PM,2010-04-03,STL,MIN,2010.0
gid_2010_04_03_bosmlb_wasmlb_1.xml,S,04:05 PM,2010-04-03,BOS,WSH,2010.0
gid_2010_04_04_seamlb_sfnmlb_1.xml,S,03:05 PM,2010-04-04,SEA,SF,2010.0
gid_2010_04_04_nyamlb_bosmlb_1.xml,R,08:05 PM,2010-04-04,NYY,BOS,2010.0
gid_2010_04_05_seamlb_oakmlb_1.xml,R,10:05 PM,2010-04-05,SEA,OAK,2010.0
gid_2010_04_05_detmlb_kcamlb_1.xml,R,04:10 PM,2010-04-05,DET,KC,2010.0
gid_2010_04_05_colmlb_milmlb_1.xml,R,02:10 PM,2010-04-05,COL,MIL,2010.0
gid_2010_04_05_sdnmlb_arimlb_1.xml,R,05:10 PM,2010-04-05,SD,ARI,2010.0
gid_2010_04_05_lanmlb_pitmlb_1.xml,R,01:35 PM,2010-04-05,LAD,PIT,2010.0
gid_2010_04_05_sfnmlb_houmlb_1.xml,R,07:05 PM,2010-04-05,SF,HOU,2010.0
gid_2010_04_05_flomlb_nynmlb_1.xml,R,01:10 PM,2010-04-05,FLA,NYM,2010.0
gid_2010_04_05_clemlb_chamlb_1.xml,R,02:05 PM,2010-04-05,CLE,CWS,2010.0
gid_2010_04_05_minmlb_anamlb_1.xml,R,10:05 PM,2010-04-05,MIN,LAA,2010.0
gid_2010_04_05_phimlb_wasmlb_1.xml,R,01:05 PM,2010-04-05,PHI,WSH,2010.0
gid_2010_04_05_slnmlb_cinmlb_1.xml,R,01:10 PM,2010-04-05,STL,CIN,2010.0
gid_2010_04_05_tormlb_texmlb_1.xml,R,02:05 PM,2010-04-05,TOR,TEX,2010.0
gid_2010_04_05_chnmlb_atlmlb_1.xml,R,04:10 PM,2010-04-05,CHC,ATL,2010.0
gid_2010_04_06_seamlb_oakmlb_1.xml,R,10:05 PM,2010-04-06,SEA,OAK,2010.0
gid_2010_04_06_nyamlb_bosmlb_1.xml,R,07:10 PM,2010-04-06,NYY,BOS,2010.0
gid_2010_04_06_sdnmlb_arimlb_1.xml,R,09:40 PM,2010-04-06,SD,ARI,2010.0
gid_2010_04_06_colmlb_milmlb_1.xml,R,08:10 PM,2010-04-06,COL,MIL,2010.0
gid_2010_04_06_balmlb_tbamlb_1.xml,R,07:10 PM,2010-04-06,BAL,TB,2010.0
gid_2010_04_06_minmlb_anamlb_1.xml,R,10:05 PM,2010-04-06,MIN,LAA,2010.0
gid_2010_04_06_sfnmlb_houmlb_1.xml,R,08:05 PM,2010-04-06,SF,HOU,2010.0
gid_2010_04_07_tormlb_texmlb_1.xml,R,08:05 PM,2010-04-07,TOR,TEX,2010.0
gid_2010_04_07_phimlb_wasmlb_1.xml,R,07:05 PM,2010-04-07,PHI,WSH,2010.0
gid_2010_04_07_sdnmlb_arimlb_1.xml,R,09:40 PM,2010-04-07,SD,ARI,2010.0
gid_2010_04_07_nyamlb_bosmlb_1.xml,R,07:10 PM,2010-04-07,NYY,BOS,2010.0
gid_2010_04_07_balmlb_tbamlb_1.xml,R,07:10 PM,2010-04-07,BAL,TB,2010.0
gid_2010_04_07_clemlb_chamlb_1.xml,R,08:10 PM,2010-04-07,CLE,CWS,2010.0
gid_2010_04_07_seamlb_oakmlb_1.xml,R,10:05 PM,2010-04-07,SEA,OAK,2010.0
gid_2010_04_07_chnmlb_atlmlb_1.xml,R,07:10 PM,2010-04-07,CHC,ATL,2010.0
gid_2010_04_07_flomlb_nynmlb_1.xml,R,07:10 PM,2010-04-07,FLA,NYM,2010.0
gid_2010_04_07_sfnmlb_houmlb_1.xml,R,02:05 PM,2010-04-07,SF,HOU,2010.0
gid_2010_04_07_minmlb_anamlb_1.xml,R,10:05 PM,2010-04-07,MIN,LAA,2010.0
gid_2010_04_07_lanmlb_pitmlb_1.xml,R,07:05 PM,2010-04-07,LAD,PIT,2010.0
gid_2010_04_07_slnmlb_cinmlb_1.xml,R,07:10 PM,2010-04-07,STL,CIN,2010.0
gid_2010_04_07_colmlb_milmlb_1.xml,R,01:10 PM,2010-04-07,COL,MIL,2010.0
gid_2010_04_07_detmlb_kcamlb_1.xml,R,08:10 PM,2010-04-07,DET,KC,2010.0
gid_2010_04_08_balmlb_tbamlb_1.xml,R,07:10 PM,2010-04-08,BAL,TB,2010.0
gid_2010_04_08_phimlb_wasmlb_1.xml,R,04:35 PM,2010-04-08,PHI,WSH,2010.0
gid_2010_04_08_chnmlb_atlmlb_1.xml,R,07:10 PM,2010-04-08,CHC,ATL,2010.0
gid_2010_04_08_minmlb_anamlb_1.xml,R,10:05 PM,2010-04-08,MIN,LAA,2010.0
gid_2010_04_08_seamlb_oakmlb_1.xml,R,03:35 PM,2010-04-08,SEA,OAK,2010.0
gid_2010_04_08_detmlb_kcamlb_1.xml,R,02:10 PM,2010-04-08,DET,KC,2010.0
gid_2010_04_08_tormlb_texmlb_1.xml,R,02:05 PM,2010-04-08,TOR,TEX,2010.0
gid_2010_04_08_lanmlb_pitmlb_1.xml,R,12:35 PM,2010-04-08,LAD,PIT,2010.0
gid_2010_04_08_flomlb_nynmlb_1.xml,R,07:10 PM,2010-04-08,FLA,NYM,2010.0
gid_2010_04_08_slnmlb_cinmlb_1.xml,R,12:35 PM,2010-04-08,STL,CIN,2010.0
gid_2010_04_08_clemlb_chamlb_1.xml,R,08:10 PM,2010-04-08,CLE,CWS,2010.0
gid_2010_04_09_atlmlb_sfnmlb_1.xml,R,04:35 PM,2010-04-09,ATL,SF,2010.0
gid_2010_04_09_sdnmlb_colmlb_1.xml,R,04:10 PM,2010-04-09,SD,COL,2010.0
gid_2010_04_09_pitmlb_arimlb_1.xml,R,09:40 PM,2010-04-09,PIT,ARI,2010.0
gid_2010_04_09_minmlb_chamlb_1.xml,R,08:10 PM,2010-04-09,MIN,CWS,2010.0
gid_2010_04_09_oakmlb_anamlb_1.xml,R,10:05 PM,2010-04-09,OAK,LAA,2010.0
gid_2010_04_09_phimlb_houmlb_1.xml,R,08:05 PM,2010-04-09,PHI,HOU,2010.0
gid_2010_04_09_tormlb_balmlb_1.xml,R,03:05 PM,2010-04-09,TOR,BAL,2010.0
gid_2010_04_09_wasmlb_nynmlb_1.xml,R,07:10 PM,2010-04-09,WSH,NYM,2010.0
gid_2010_04_09_chnmlb_cinmlb_1.xml,R,07:10 PM,2010-04-09,CHC,CIN,2010.0
gid_2010_04_09_bosmlb_kcamlb_1.xml,R,08:10 PM,2010-04-09,BOS,KC,2010.0
gid_2010_04_09_lanmlb_flomlb_1.xml,R,07:10 PM,2010-04-09,LAD,FLA,2010.0
gid_2010_04_09_nyamlb_tbamlb_1.xml,R,07:10 PM,2010-04-09,NYY,TB,2010.0
gid_2010_04_09_slnmlb_milmlb_1.xml,R,08:10 PM,2010-04-09,STL,MIL,2010.0
gid_2010_04_09_clemlb_detmlb_1.xml,R,01:05 PM,2010-04-09,CLE,DET,2010.0
gid_2010_04_09_seamlb_texmlb_1.xml,R,08:05 PM,2010-04-09,SEA,TEX,2010.0
gid_2010_04_10_clemlb_detmlb_1.xml,R,01:05 PM,2010-04-10,CLE,DET,2010.0
gid_2010_04_10_pitmlb_arimlb_1.xml,R,08:10 PM,2010-04-10,PIT,ARI,2010.0
gid_2010_04_10_slnmlb_milmlb_1.xml,R,03:10 PM,2010-04-10,STL,MIL,2010.0
gid_2010_04_10_nyamlb_tbamlb_1.xml,R,03:10 PM,2010-04-10,NYY,TB,2010.0
gid_2010_04_10_chnmlb_cinmlb_1.xml,R,01:10 PM,2010-04-10,CHC,CIN,2010.0
gid_2010_04_10_lanmlb_flomlb_1.xml,R,07:10 PM,2010-04-10,LAD,FLA,2010.0
gid_2010_04_10_oakmlb_anamlb_1.xml,R,09:05 PM,2010-04-10,OAK,LAA,2010.0
gid_2010_04_10_sdnmlb_colmlb_1.xml,R,08:10 PM,2010-04-10,SD,COL,2010.0
gid_2010_04_10_bosmlb_kcamlb_1.xml,R,07:10 PM,2010-04-10,BOS,KC,2010.0
gid_2010_04_10_phimlb_houmlb_1.xml,R,07:05 PM,2010-04-10,PHI,HOU,2010.0
gid_2010_04_10_atlmlb_sfnmlb_1.xml,R,10:05 PM,2010-04-10,ATL,SF,2010.0
gid_2010_04_10_minmlb_chamlb_1.xml,R,01:05 PM,2010-04-10,MIN,CWS,2010.0
gid_2010_04_10_tormlb_balmlb_1.xml,R,07:05 PM,2010-04-10,TOR,BAL,2010.0
gid_2010_04_10_seamlb_texmlb_1.xml,R,03:10 PM,2010-04-10,SEA,TEX,2010.0
gid_2010_04_10_wasmlb_nynmlb_1.xml,R,01:10 PM,2010-04-10,WSH,NYM,2010.0
gid_2010_04_11_wasmlb_nynmlb_1.xml,R,01:10 PM,2010-04-11,WSH,NYM,2010.0
gid_2010_04_11_clemlb_detmlb_1.xml,R,01:05 PM,2010-04-11,CLE,DET,2010.0
gid_2010_04_11_phimlb_houmlb_1.xml,R,02:05 PM,2010-04-11,PHI,HOU,2010.0
gid_2010_04_11_atlmlb_sfnmlb_1.xml,R,04:05 PM,2010-04-11,ATL,SF,2010.0
gid_2010_04_11_tormlb_balmlb_1.xml,R,01:35 PM,2010-04-11,TOR,BAL,2010.0
gid_2010_04_11_oakmlb_anamlb_1.xml,R,03:35 PM,2010-04-11,OAK,LAA,2010.0
gid_2010_04_11_minmlb_chamlb_1.xml,R,02:05 PM,2010-04-11,MIN,CWS,2010.0
gid_2010_04_11_bosmlb_kcamlb_1.xml,R,02:10 PM,2010-04-11,BOS,KC,2010.0
gid_2010_04_11_chnmlb_cinmlb_1.xml,R,01:10 PM,2010-04-11,CHC,CIN,2010.0
gid_2010_04_11_sdnmlb_colmlb_1.xml,R,03:10 PM,2010-04-11,SD,COL,2010.0
gid_2010_04_11_lanmlb_flomlb_1.xml,R,01:10 PM,2010-04-11,LAD,FLA,2010.0
gid_2010_04_11_slnmlb_milmlb_1.xml,R,08:05 PM,2010-04-11,STL,MIL,2010.0
gid_2010_04_11_pitmlb_arimlb_1.xml,R,04:10 PM,2010-04-11,PIT,ARI,2010.0
gid_2010_04_11_nyamlb_tbamlb_1.xml,R,01:40 PM,2010-04-11,NYY,TB,2010.0
gid_2010_04_11_seamlb_texmlb_1.xml,R,03:05 PM,2010-04-11,SEA,TEX,2010.0
gid_2010_04_12_pitmlb_sfnmlb_1.xml,R,10:15 PM,2010-04-12,PIT,SF,2010.0
gid_2010_04_12_bosmlb_minmlb_1.xml,R,04:10 PM,2010-04-12,BOS,MIN,2010.0
gid_2010_04_12_houmlb_slnmlb_1.xml,R,04:15 PM,2010-04-12,HOU,STL,2010.0
gid_2010_04_12_texmlb_clemlb_1.xml,R,03:05 PM,2010-04-12,TEX,CLE,2010.0
gid_2010_04_12_chamlb_tormlb_1.xml,R,07:20 PM,2010-04-12,CWS,TOR,2010.0
gid_2010_04_12_oakmlb_seamlb_1.xml,R,06:40 PM,2010-04-12,OAK,SEA,2010.0
gid_2010_04_12_atlmlb_sdnmlb_1.xml,R,06:35 PM,2010-04-12,ATL,SD,2010.0
gid_2010_04_12_cinmlb_flomlb_1.xml,R,07:10 PM,2010-04-12,CIN,FLA,2010.0
gid_2010_04_12_kcamlb_detmlb_1.xml,R,01:05 PM,2010-04-12,KC,DET,2010.0
gid_2010_04_12_milmlb_chnmlb_1.xml,R,02:20 PM,2010-04-12,MIL,CHC,2010.0
gid_2010_04_12_tbamlb_balmlb_1.xml,R,07:05 PM,2010-04-12,TB,BAL,2010.0
gid_2010_04_12_wasmlb_phimlb_1.xml,R,03:05 PM,2010-04-12,WSH,PHI,2010.0
gid_2010_04_13_cinmlb_flomlb_1.xml,R,07:10 PM,2010-04-13,CIN,FLA,2010.0
gid_2010_04_13_chamlb_tormlb_1.xml,R,07:07 PM,2010-04-13,CWS,TOR,2010.0
gid_2010_04_13_tbamlb_balmlb_1.xml,R,07:05 PM,2010-04-13,TB,BAL,2010.0
gid_2010_04_13_arimlb_lanmlb_1.xml,R,04:10 PM,2010-04-13,ARI,LAD,2010.0
gid_2010_04_13_anamlb_nyamlb_1.xml,R,01:05 PM,2010-04-13,LAA,NYY,2010.0
gid_2010_04_13_oakmlb_seamlb_1.xml,R,10:10 PM,2010-04-13,OAK,SEA,2010.0
gid_2010_04_13_kcamlb_detmlb_1.xml,R,01:05 PM,2010-04-13,KC,DET,2010.0
gid_2010_04_13_nynmlb_colmlb_1.xml,R,08:40 PM,2010-04-13,NYM,COL,2010.0
gid_2010_04_13_pitmlb_sfnmlb_1.xml,R,10:15 PM,2010-04-13,PIT,SF,2010.0
gid_2010_04_14_oakmlb_seamlb_1.xml,R,10:10 PM,2010-04-14,OAK,SEA,2010.0
gid_2010_04_14_pitmlb_sfnmlb_1.xml,R,03:45 PM,2010-04-14,PIT,SF,2010.0
gid_2010_04_14_cinmlb_flomlb_1.xml,R,07:10 PM,2010-04-14,CIN,FLA,2010.0
gid_2010_04_14_anamlb_nyamlb_1.xml,R,01:05 PM,2010-04-14,LAA,NYY,2010.0
gid_2010_04_14_kcamlb_detmlb_1.xml,R,01:05 PM,2010-04-14,KC,DET,2010.0
gid_2010_04_14_bosmlb_minmlb_1.xml,R,01:10 PM,2010-04-14,BOS,MIN,2010.0
gid_2010_04_14_milmlb_chnmlb_1.xml,R,02:20 PM,2010-04-14,MIL,CHC,2010.0
